t,signed,gross,form_b,int_prec,int_rho
27890.0,-0.6431841172246231,7.3485224856443105,-0.002243873954284936,-31167.34381046734,1683.4283818875488
27900.0,-0.643213430761612,7.3492836215919715,-0.0022441053297370672,-31183.88735228577,1683.4286285323383
27910.0,-0.643242727642053,7.350044833782283,-0.002244347066152841,-31200.428177009995,1683.4288752167763
27920.0,-0.643271979481116,7.350806118102556,-0.002244607196189463,-31216.966286554827,1683.4291219408315
27930.0,-0.6433012246312912,7.351567490292969,-0.0022448310628533363,-31233.501682822145,1683.429368704474
27940.0,-0.6433304600348272,7.352328937075323,-0.0022450900287367404,-31250.034367701122,1683.4296155076718
27950.0,-0.6433596622122943,7.353090480962198,-0.0022453590063378215,-31266.564343068283,1683.4298623503953
27960.0,-0.64338883975428,7.353852087240867,-0.0022456074366346,-31283.091610787687,1683.4301092326145
27970.0,-0.6434180108561061,7.354613788959835,-0.0022458566818386316,-31299.61617271102,1683.430356154299
27980.0,-0.6434471617755713,7.355375568642288,-0.002246079035103321,-31316.138030677743,1683.4306031154194
27990.0,-0.6434762950294048,7.356137435461325,-0.0022463405621238053,-31332.65718651523,1683.4308501159453
28000.0,-0.6435054095770519,7.356899377996775,-0.0022465841029770672,-31349.173642038895,1683.4310971558464
28010.0,-0.6435345035637884,7.3576614055977565,-0.002246849238872528,-31365.68739905226,1683.4313442350935
28020.0,-0.6435635541830128,7.358423506803613,-0.0022470992989838123,-31382.198459347157,1683.4315913536575
28030.0,-0.6435925845421108,7.359185690147078,-0.0022473351564258337,-31398.70682470358,1683.431838511508
28040.0,-0.6436215999260748,7.359947961765795,-0.0022475814912468195,-31415.21249689051,1683.4320857086161
28050.0,-0.64365059878299,7.360710322040525,-0.0022478433093056083,-31431.71547766707,1683.4323329449521
28060.0,-0.6436795577231719,7.361472751702732,-0.0022480639745481312,-31448.215768782262,1683.4325802204878
28070.0,-0.6437085164728531,7.3622352390524055,-0.002248327829875052,-31464.71337197454,1683.4328275351932
28080.0,-0.6437374625794398,7.362997831368022,-0.002248553035315126,-31481.20828897152,1683.4330748890393
28090.0,-0.6437663754443348,7.363760489127804,-0.0022488217218779027,-31497.70052148991,1683.4333222819973
28100.0,-0.6437952906064016,7.364523220642622,-0.002249054203275591,-31514.190071235767,1683.4335697140386
28110.0,-0.6438241653839619,7.365286053580207,-0.0022493081050924957,-31530.676939904843,1683.4338171851346
28120.0,-0.6438530266824769,7.366048954415787,-0.00224955752491951,-31547.161129183176,1683.434064695257
28130.0,-0.6438818769225054,7.366811941935139,-0.002249791636131704,-31563.642640747465,1683.4343122443754
28140.0,-0.6439107035761855,7.367575037688031,-0.002250035817269236,-31580.12147626541,1683.434559832464
28150.0,-0.643939501477489,7.3683381836497395,-0.0022502897190861404,-31596.597637395742,1683.4348074594925
28160.0,-0.6439682846833987,7.369101439408826,-0.0022505451925098896,-31613.071125788156,1683.4350551254333
28170.0,-0.6439970446869974,7.369864756309865,-0.002250763645861298,-31629.541943083044,1683.4353028302587
28180.0,-0.6440257608067975,7.37062815143814,-0.0022510073613375425,-31646.010090911182,1683.4355505739404
28190.0,-0.6440544760140974,7.3713916367398085,-0.002251269354019314,-31662.47557089346,1683.4357983564498
28200.0,-0.6440831649372019,7.372155182255911,-0.002251499448902905,-31678.938384640587,1683.436046177759
28210.0,-0.6441118425771396,7.372918829647041,-0.0022517480538226664,-31695.39853375295,1683.436294037841
28220.0,-0.6441405085019583,7.373682570824438,-0.0022519981721416116,-31711.856019820523,1683.4365419366677
